,product_id,store_id,brand_id,date,sales_product,MA7_P,LAG7_P,sales_brand,MA7_B,LAG7_B,sales_store,MA7_S,LAG7_S
463,3,0,1,2021-04-03,8,10.714285714285714,6.0,18,18.428571428571427,7.0,37,44.714285714285715,25.0
468,3,0,1,2021-04-04,6,11.0,2.0,24,20.0,7.0,54,46.42857142857143,41.0
473,3,0,1,2021-04-05,0,11.571428571428571,12.0,14,22.428571428571427,13.0,23,48.285714285714285,42.0
478,3,0,1,2021-04-06,2,9.857142857142858,12.0,17,22.571428571428573,24.0,47,45.57142857142857,48.0
483,3,0,1,2021-04-07,12,8.428571428571429,17.0,22,21.571428571428573,27.0,34,45.42857142857143,54.0
488,3,0,1,2021-04-08,16,7.714285714285714,19.0,31,20.857142857142858,29.0,52,42.57142857142857,53.0
493,3,0,1,2021-04-09,0,7.285714285714286,7.0,7,21.142857142857142,22.0,38,42.42857142857143,50.0
498,3,0,1,2021-04-10,5,6.285714285714286,8.0,8,19.0,18.0,30,40.714285714285715,37.0
503,3,0,1,2021-04-11,5,5.857142857142857,6.0,12,17.571428571428573,24.0,34,39.714285714285715,54.0
508,3,0,1,2021-04-12,11,5.714285714285714,0.0,14,15.857142857142858,14.0,36,36.857142857142854,23.0
513,3,0,1,2021-04-13,12,7.285714285714286,2.0,14,15.857142857142858,17.0,54,38.714285714285715,47.0
518,3,0,1,2021-04-14,12,8.714285714285714,12.0,14,15.428571428571429,22.0,24,39.714285714285715,34.0
523,3,0,1,2021-04-15,14,8.714285714285714,16.0,31,14.285714285714286,31.0,38,38.285714285714285,52.0
528,3,0,1,2021-04-16,15,8.428571428571429,0.0,33,14.285714285714286,7.0,47,36.285714285714285,38.0
533,3,0,1,2021-04-17,10,10.571428571428571,5.0,28,18.0,8.0,38,37.57142857142857,30.0
538,3,0,1,2021-04-18,4,11.285714285714286,5.0,8,20.857142857142858,12.0,37,38.714285714285715,34.0
543,3,0,1,2021-04-19,3,11.142857142857142,11.0,20,20.285714285714285,14.0,61,39.142857142857146,36.0
548,3,0,1,2021-04-20,2,10.0,12.0,11,21.142857142857142,14.0,29,42.714285714285715,54.0
553,3,0,1,2021-04-21,18,8.571428571428571,12.0,23,20.714285714285715,14.0,58,39.142857142857146,24.0
558,3,0,1,2021-04-22,19,9.428571428571429,14.0,19,22.0,31.0,49,44.0,38.0
563,3,0,1,2021-04-23,17,10.142857142857142,15.0,21,20.285714285714285,33.0,51,45.57142857142857,47.0
568,3,0,1,2021-04-24,14,10.428571428571429,10.0,22,18.571428571428573,28.0,47,46.142857142857146,38.0
573,3,0,1,2021-04-25,8,11.0,4.0,19,17.714285714285715,8.0,45,47.42857142857143,37.0
578,3,0,1,2021-04-26,16,11.571428571428571,3.0,29,19.285714285714285,20.0,43,48.57142857142857,61.0
583,3,0,1,2021-04-27,13,13.428571428571429,2.0,14,20.571428571428573,11.0,43,46.0,29.0
588,3,0,1,2021-04-28,14,15.0,18.0,30,21.0,23.0,68,48.0,58.0
593,3,0,1,2021-04-29,0,14.428571428571429,19.0,13,22.0,19.0,53,49.42857142857143,49.0
598,3,0,1,2021-04-30,2,11.714285714285714,17.0,14,21.142857142857142,21.0,49,50.0,51.0
603,3,0,1,2021-05-01,15,9.571428571428571,14.0,23,20.142857142857142,22.0,45,49.714285714285715,47.0
608,3,0,1,2021-05-02,10,9.714285714285714,8.0,24,20.285714285714285,19.0,47,49.42857142857143,45.0
613,3,0,1,2021-05-03,11,10.0,16.0,25,21.0,29.0,56,49.714285714285715,43.0
618,3,0,1,2021-05-04,9,9.285714285714286,13.0,19,20.428571428571427,14.0,40,51.57142857142857,43.0
623,3,0,1,2021-05-05,15,8.714285714285714,14.0,30,21.142857142857142,30.0,48,51.142857142857146,68.0
628,3,0,1,2021-05-06,7,8.857142857142858,0.0,23,21.142857142857142,13.0,39,48.285714285714285,53.0
633,3,0,1,2021-05-07,5,9.857142857142858,2.0,8,22.571428571428573,14.0,30,46.285714285714285,49.0
638,3,0,1,2021-05-08,11,10.285714285714286,15.0,11,21.714285714285715,23.0,50,43.57142857142857,45.0
643,3,0,1,2021-05-09,7,9.714285714285714,10.0,14,20.0,24.0,36,44.285714285714285,47.0
648,3,0,1,2021-05-10,3,9.285714285714286,11.0,19,18.571428571428573,25.0,37,42.714285714285715,56.0
653,3,0,1,2021-05-11,7,8.142857142857142,9.0,9,17.714285714285715,19.0,49,40.0,40.0
658,3,0,1,2021-05-12,17,7.857142857142857,15.0,36,16.285714285714285,30.0,61,41.285714285714285,48.0
663,3,0,1,2021-05-13,4,8.142857142857142,7.0,18,17.142857142857142,23.0,57,43.142857142857146,39.0
668,3,0,1,2021-05-14,8,7.714285714285714,5.0,22,16.428571428571427,8.0,42,45.714285714285715,30.0
673,3,0,1,2021-05-15,3,8.142857142857142,11.0,16,18.428571428571427,11.0,43,47.42857142857143,50.0
678,3,0,1,2021-05-16,16,7.0,7.0,29,19.142857142857142,14.0,73,46.42857142857143,36.0
683,3,0,1,2021-05-17,8,8.285714285714286,3.0,9,21.285714285714285,19.0,32,51.714285714285715,37.0
688,3,0,1,2021-05-18,0,9.0,7.0,12,19.857142857142858,9.0,45,51.0,49.0
693,3,0,1,2021-05-19,19,8.0,17.0,32,20.285714285714285,36.0,49,50.42857142857143,61.0
698,3,0,1,2021-05-20,12,8.285714285714286,4.0,30,19.714285714285715,18.0,69,48.714285714285715,57.0
703,3,0,1,2021-05-21,15,9.428571428571429,8.0,21,21.428571428571427,22.0,47,50.42857142857143,42.0
708,3,0,1,2021-05-22,12,10.428571428571429,3.0,14,21.285714285714285,16.0,30,51.142857142857146,43.0
713,3,0,1,2021-05-23,13,11.714285714285714,16.0,27,21.0,29.0,46,49.285714285714285,73.0
718,3,0,1,2021-05-24,2,11.285714285714286,8.0,15,20.714285714285715,9.0,45,45.42857142857143,32.0
723,3,0,1,2021-05-25,5,10.428571428571429,0.0,15,21.571428571428573,12.0,48,47.285714285714285,45.0
728,3,0,1,2021-05-26,17,11.142857142857142,19.0,31,22.0,32.0,53,47.714285714285715,49.0
733,3,0,1,2021-05-27,18,10.857142857142858,12.0,30,21.857142857142858,30.0,60,48.285714285714285,69.0
738,3,0,1,2021-05-28,4,11.714285714285714,15.0,21,21.857142857142858,21.0,26,47.0,47.0
743,3,0,1,2021-05-29,14,10.142857142857142,12.0,19,21.857142857142858,14.0,36,44.0,30.0
748,3,0,1,2021-05-30,1,10.428571428571429,13.0,3,22.571428571428573,27.0,29,44.857142857142854,46.0
753,3,1,1,2021-01-01,1,,,5,19.142857142857142,15.0,38,42.42857142857143,45.0
758,3,1,1,2021-01-02,11,,,12,17.714285714285715,15.0,62,41.42857142857143,48.0
763,3,1,1,2021-01-03,18,,,28,17.285714285714285,31.0,50,43.42857142857143,53.0
768,3,1,1,2021-01-04,4,,,12,16.857142857142858,30.0,27,43.0,60.0
773,3,1,1,2021-01-05,11,,,13,14.285714285714286,21.0,21,38.285714285714285,26.0
778,3,1,1,2021-01-06,16,,,24,13.142857142857142,19.0,63,37.57142857142857,36.0
783,3,1,1,2021-01-07,16,,,18,13.857142857142858,3.0,48,41.42857142857143,29.0
788,3,1,1,2021-01-08,9,11.0,1.0,10,16.0,5.0,35,44.142857142857146,38.0
793,3,1,1,2021-01-09,16,12.142857142857142,11.0,27,16.714285714285715,12.0,52,43.714285714285715,62.0
798,3,1,1,2021-01-10,14,12.857142857142858,18.0,23,18.857142857142858,28.0,56,42.285714285714285,50.0
803,3,1,1,2021-01-11,11,12.285714285714286,4.0,19,18.142857142857142,12.0,59,43.142857142857146,27.0
808,3,1,1,2021-01-12,15,13.285714285714286,11.0,29,19.142857142857142,13.0,60,47.714285714285715,21.0
813,3,1,1,2021-01-13,18,13.857142857142858,16.0,25,21.428571428571427,24.0,38,53.285714285714285,63.0
818,3,1,1,2021-01-14,7,14.142857142857142,16.0,11,21.571428571428573,18.0,34,49.714285714285715,48.0
823,3,1,1,2021-01-15,16,12.857142857142858,9.0,26,20.571428571428573,10.0,58,47.714285714285715,35.0
828,3,1,1,2021-01-16,4,13.857142857142858,16.0,5,22.857142857142858,27.0,20,51.0,52.0
833,3,1,1,2021-01-17,15,12.142857142857142,14.0,29,19.714285714285715,23.0,65,46.42857142857143,56.0
838,3,1,1,2021-01-18,5,12.285714285714286,11.0,10,20.571428571428573,19.0,31,47.714285714285715,59.0
843,3,1,1,2021-01-19,7,11.428571428571429,15.0,14,19.285714285714285,29.0,22,43.714285714285715,60.0
848,3,1,1,2021-01-20,17,10.285714285714286,18.0,21,17.142857142857142,25.0,37,38.285714285714285,38.0
853,3,1,1,2021-01-21,11,10.142857142857142,7.0,26,16.571428571428573,11.0,43,38.142857142857146,34.0
858,3,1,1,2021-01-22,14,10.714285714285714,16.0,31,18.714285714285715,26.0,59,39.42857142857143,58.0
863,3,1,1,2021-01-23,8,10.428571428571429,4.0,13,19.428571428571427,5.0,39,39.57142857142857,20.0
868,3,1,1,2021-01-24,12,11.0,15.0,16,20.571428571428573,29.0,42,42.285714285714285,65.0
873,3,1,1,2021-01-25,14,10.571428571428571,5.0,29,18.714285714285715,10.0,57,39.0,31.0
878,3,1,1,2021-01-26,9,11.857142857142858,7.0,21,21.428571428571427,14.0,51,42.714285714285715,22.0
883,3,1,1,2021-01-27,15,12.142857142857142,17.0,19,22.428571428571427,21.0,46,46.857142857142854,37.0
888,3,1,1,2021-01-28,6,11.857142857142858,11.0,18,22.142857142857142,26.0,52,48.142857142857146,43.0
893,3,1,1,2021-01-29,16,11.142857142857142,14.0,32,21.0,31.0,69,49.42857142857143,59.0
898,3,1,1,2021-01-30,6,11.428571428571429,8.0,23,21.142857142857142,13.0,47,50.857142857142854,39.0
903,3,1,1,2021-01-31,13,11.142857142857142,12.0,20,22.571428571428573,16.0,43,52.0,42.0
908,3,1,1,2021-02-01,14,11.285714285714286,14.0,26,23.142857142857142,29.0,73,52.142857142857146,57.0
913,3,1,1,2021-02-02,6,11.285714285714286,9.0,24,22.714285714285715,21.0,45,54.42857142857143,51.0
918,3,1,1,2021-02-03,8,10.857142857142858,15.0,10,23.142857142857142,19.0,29,53.57142857142857,46.0
923,3,1,1,2021-02-04,18,9.857142857142858,6.0,25,21.857142857142858,18.0,52,51.142857142857146,52.0
928,3,1,1,2021-02-05,15,11.571428571428571,16.0,16,22.857142857142858,32.0,49,51.142857142857146,69.0
933,3,1,1,2021-02-06,7,11.428571428571429,6.0,14,20.571428571428573,23.0,35,48.285714285714285,47.0
938,3,1,1,2021-02-07,17,11.571428571428571,13.0,29,19.285714285714285,20.0,48,46.57142857142857,43.0
943,3,1,1,2021-02-08,17,12.142857142857142,14.0,29,20.571428571428573,26.0,63,47.285714285714285,73.0
948,3,1,1,2021-02-09,19,12.571428571428571,6.0,19,21.0,24.0,36,45.857142857142854,45.0
953,3,1,1,2021-02-10,6,14.428571428571429,8.0,11,20.285714285714285,10.0,32,44.57142857142857,29.0
958,3,1,1,2021-02-11,2,14.142857142857142,18.0,20,20.428571428571427,25.0,62,45.0,52.0
963,3,1,1,2021-02-12,17,11.857142857142858,15.0,32,19.714285714285715,16.0,47,46.42857142857143,49.0
968,3,1,1,2021-02-13,9,12.142857142857142,7.0,16,22.0,14.0,40,46.142857142857146,35.0
973,3,1,1,2021-02-14,6,12.428571428571429,17.0,6,22.285714285714285,29.0,44,46.857142857142854,48.0
978,3,1,1,2021-02-15,16,10.857142857142858,17.0,31,19.0,29.0,51,46.285714285714285,63.0
983,3,1,1,2021-02-16,13,10.714285714285714,19.0,21,19.285714285714285,19.0,45,44.57142857142857,36.0
988,3,1,1,2021-02-17,2,9.857142857142858,6.0,14,19.571428571428573,11.0,29,45.857142857142854,32.0
993,3,1,1,2021-02-18,11,9.285714285714286,2.0,21,20.0,20.0,46,45.42857142857143,62.0
998,3,1,1,2021-02-19,12,10.571428571428571,17.0,24,20.142857142857142,32.0,51,43.142857142857146,47.0
1003,3,1,1,2021-02-20,1,9.857142857142858,9.0,10,19.0,16.0,38,43.714285714285715,40.0
1008,3,1,1,2021-02-21,2,8.714285714285714,6.0,5,18.142857142857142,6.0,24,43.42857142857143,44.0
1013,3,1,1,2021-02-22,4,8.142857142857142,16.0,9,18.0,31.0,24,40.57142857142857,51.0
1018,3,1,1,2021-02-23,10,6.428571428571429,13.0,16,14.857142857142858,21.0,52,36.714285714285715,45.0
1023,3,1,1,2021-02-24,7,6.0,2.0,11,14.142857142857142,14.0,30,37.714285714285715,29.0
1028,3,1,1,2021-02-25,11,6.714285714285714,11.0,21,13.714285714285714,21.0,58,37.857142857142854,46.0
1033,3,1,1,2021-02-26,6,6.714285714285714,12.0,18,13.714285714285714,24.0,36,39.57142857142857,51.0
1038,3,1,1,2021-02-27,14,5.857142857142857,1.0,32,12.857142857142858,10.0,81,37.42857142857143,38.0
1043,3,1,1,2021-02-28,16,7.714285714285714,2.0,25,16.0,5.0,44,43.57142857142857,24.0
1048,3,1,1,2021-03-01,3,9.714285714285714,4.0,12,18.857142857142858,9.0,59,46.42857142857143,24.0
1053,3,1,1,2021-03-02,12,9.571428571428571,10.0,22,19.285714285714285,16.0,41,51.42857142857143,52.0
1058,3,1,1,2021-03-03,17,9.857142857142858,7.0,23,20.142857142857142,11.0,57,49.857142857142854,30.0
1063,3,1,1,2021-03-04,0,11.285714285714286,11.0,17,21.857142857142858,21.0,58,53.714285714285715,58.0
1068,3,1,1,2021-03-05,15,9.714285714285714,6.0,18,21.285714285714285,18.0,57,53.714285714285715,36.0
1073,3,1,1,2021-03-06,12,11.0,14.0,13,21.285714285714285,32.0,53,56.714285714285715,81.0
1078,3,1,1,2021-03-07,9,10.714285714285714,16.0,22,18.571428571428573,25.0,53,52.714285714285715,44.0
1083,3,1,1,2021-03-08,11,9.714285714285714,3.0,23,18.142857142857142,12.0,44,54.0,59.0
1088,3,1,1,2021-03-09,1,10.857142857142858,12.0,12,19.714285714285715,22.0,38,51.857142857142854,41.0
1093,3,1,1,2021-03-10,2,9.285714285714286,17.0,8,18.285714285714285,23.0,36,51.42857142857143,57.0
1098,3,1,1,2021-03-11,9,7.142857142857143,0.0,10,16.142857142857142,17.0,34,48.42857142857143,58.0
1103,3,1,1,2021-03-12,1,8.428571428571429,15.0,13,15.142857142857142,18.0,29,45.0,57.0
1108,3,1,1,2021-03-13,12,6.428571428571429,12.0,25,14.428571428571429,13.0,57,41.0,53.0
1113,3,1,1,2021-03-14,12,6.428571428571429,9.0,28,16.142857142857142,22.0,61,41.57142857142857,53.0
1118,3,1,1,2021-03-15,17,6.857142857142857,11.0,25,17.0,23.0,62,42.714285714285715,44.0
1123,3,1,1,2021-03-16,2,7.714285714285714,1.0,18,17.285714285714285,12.0,53,45.285714285714285,38.0
1128,3,1,1,2021-03-17,6,7.857142857142857,2.0,13,18.142857142857142,8.0,34,47.42857142857143,36.0
1133,3,1,1,2021-03-18,13,8.428571428571429,9.0,14,18.857142857142858,10.0,52,47.142857142857146,34.0
1138,3,1,1,2021-03-19,19,9.0,1.0,31,19.428571428571427,13.0,44,49.714285714285715,29.0
1143,3,1,1,2021-03-20,16,11.571428571428571,12.0,18,22.0,25.0,34,51.857142857142854,57.0
1148,3,1,1,2021-03-21,11,12.142857142857142,12.0,26,21.0,28.0,56,48.57142857142857,61.0
1153,3,1,1,2021-03-22,15,12.0,17.0,20,20.714285714285715,25.0,28,47.857142857142854,62.0
1158,3,1,1,2021-03-23,11,11.714285714285714,2.0,29,20.0,18.0,71,43.0,53.0
1163,3,1,1,2021-03-24,14,13.0,6.0,20,21.571428571428573,13.0,43,45.57142857142857,34.0
1168,3,1,1,2021-03-25,9,14.142857142857142,13.0,18,22.571428571428573,14.0,36,46.857142857142854,52.0
1173,3,1,1,2021-03-26,6,13.571428571428571,19.0,14,23.142857142857142,31.0,25,44.57142857142857,44.0
1178,3,1,1,2021-03-27,19,11.714285714285714,16.0,20,20.714285714285715,18.0,30,41.857142857142854,34.0
1183,3,1,1,2021-03-28,4,12.142857142857142,11.0,18,21.0,26.0,54,41.285714285714285,56.0
1188,3,1,1,2021-03-29,0,11.142857142857142,15.0,4,19.857142857142858,20.0,36,41.0,28.0
1193,3,1,1,2021-03-30,16,9.0,11.0,19,17.571428571428573,29.0,41,42.142857142857146,71.0
1198,3,1,1,2021-03-31,2,9.714285714285714,14.0,21,16.142857142857142,20.0,49,37.857142857142854,43.0
1203,3,1,1,2021-04-01,12,8.0,9.0,15,16.285714285714285,18.0,45,38.714285714285715,36.0
1208,3,1,1,2021-04-02,13,8.428571428571429,6.0,30,15.857142857142858,14.0,48,40.0,25.0
1213,3,1,1,2021-04-03,17,9.428571428571429,19.0,20,18.142857142857142,20.0,46,43.285714285714285,30.0
1218,3,1,1,2021-04-04,3,9.142857142857142,4.0,19,18.142857142857142,18.0,52,45.57142857142857,54.0
1223,3,1,1,2021-04-05,17,9.0,0.0,28,18.285714285714285,4.0,38,45.285714285714285,36.0
1228,3,1,1,2021-04-06,4,11.428571428571429,16.0,20,21.714285714285715,19.0,52,45.57142857142857,41.0
1233,3,1,1,2021-04-07,15,9.714285714285714,2.0,24,21.857142857142858,21.0,55,47.142857142857146,49.0
1238,3,1,1,2021-04-08,0,11.571428571428571,12.0,0,22.285714285714285,15.0,20,48.0,45.0
1243,3,1,1,2021-04-09,13,9.857142857142858,13.0,30,20.142857142857142,30.0,52,44.42857142857143,48.0
1248,3,1,1,2021-04-10,14,9.857142857142858,17.0,31,20.142857142857142,20.0,60,45.0,46.0
1253,3,1,1,2021-04-11,8,9.428571428571429,3.0,21,21.714285714285715,19.0,51,47.0,52.0
1258,3,1,1,2021-04-12,14,10.142857142857142,17.0,28,22.0,28.0,68,46.857142857142854,38.0
1263,3,1,1,2021-04-13,16,9.714285714285714,4.0,27,22.0,20.0,43,51.142857142857146,52.0
1268,3,1,1,2021-04-14,3,11.428571428571429,15.0,6,23.0,24.0,37,49.857142857142854,55.0
1273,3,1,1,2021-04-15,11,9.714285714285714,0.0,13,20.428571428571427,0.0,25,47.285714285714285,20.0
1278,3,1,1,2021-04-16,4,11.285714285714286,13.0,23,22.285714285714285,30.0,68,48.0,52.0
1283,3,1,1,2021-04-17,4,10.0,14.0,15,21.285714285714285,31.0,40,50.285714285714285,60.0
1288,3,1,1,2021-04-18,10,8.571428571428571,8.0,16,19.0,21.0,51,47.42857142857143,51.0
1293,3,1,1,2021-04-19,5,8.857142857142858,14.0,15,18.285714285714285,28.0,61,47.42857142857143,68.0
1298,3,1,1,2021-04-20,6,7.571428571428571,16.0,6,16.428571428571427,27.0,31,46.42857142857143,43.0
1303,3,1,1,2021-04-21,13,6.142857142857143,3.0,18,13.428571428571429,6.0,38,44.714285714285715,37.0
1308,3,1,1,2021-04-22,10,7.571428571428571,11.0,24,15.142857142857142,13.0,51,44.857142857142854,25.0
1313,3,1,1,2021-04-23,12,7.428571428571429,4.0,26,16.714285714285715,23.0,53,48.57142857142857,68.0
1318,3,1,1,2021-04-24,1,8.571428571428571,4.0,19,17.142857142857142,15.0,53,46.42857142857143,40.0
1323,3,1,1,2021-04-25,6,8.142857142857142,10.0,16,17.714285714285715,16.0,41,48.285714285714285,51.0
1328,3,1,1,2021-04-26,19,7.571428571428571,5.0,20,17.714285714285715,15.0,30,46.857142857142854,61.0
1333,3,1,1,2021-04-27,3,9.571428571428571,6.0,16,18.428571428571427,6.0,33,42.42857142857143,31.0
1338,3,1,1,2021-04-28,7,9.142857142857142,13.0,8,19.857142857142858,18.0,48,42.714285714285715,38.0
1343,3,1,1,2021-04-29,19,8.285714285714286,10.0,22,18.428571428571427,24.0,41,44.142857142857146,51.0
1348,3,1,1,2021-04-30,18,9.571428571428571,12.0,34,18.142857142857142,26.0,60,42.714285714285715,53.0
1353,3,1,1,2021-05-01,12,10.428571428571429,1.0,14,19.285714285714285,19.0,44,43.714285714285715,53.0
1358,3,1,1,2021-05-02,13,12.0,6.0,25,18.571428571428573,16.0,50,42.42857142857143,41.0
1363,3,1,1,2021-05-03,9,13.0,19.0,17,19.857142857142858,20.0,65,43.714285714285715,30.0
1368,3,1,1,2021-05-04,10,11.571428571428571,3.0,16,19.428571428571427,16.0,42,48.714285714285715,33.0
1373,3,1,1,2021-05-05,1,12.571428571428571,7.0,15,19.428571428571427,8.0,21,50.0,48.0
1378,3,1,1,2021-05-06,8,11.714285714285714,19.0,18,20.428571428571427,22.0,53,46.142857142857146,41.0
1383,3,1,1,2021-05-07,16,10.142857142857142,18.0,35,19.857142857142858,34.0,81,47.857142857142854,60.0
1388,3,1,1,2021-05-08,2,9.857142857142858,12.0,3,20.0,14.0,50,50.857142857142854,44.0
1393,3,1,1,2021-05-09,5,8.428571428571429,13.0,19,18.428571428571427,25.0,50,51.714285714285715,50.0
1398,3,1,1,2021-05-10,4,7.285714285714286,9.0,17,17.571428571428573,17.0,51,51.714285714285715,65.0
1403,3,1,1,2021-05-11,4,6.571428571428571,10.0,23,17.571428571428573,16.0,48,49.714285714285715,42.0
1408,3,1,1,2021-05-12,14,5.714285714285714,1.0,24,18.571428571428573,15.0,56,50.57142857142857,21.0
1413,3,1,1,2021-05-13,16,7.571428571428571,8.0,18,19.857142857142858,18.0,44,55.57142857142857,53.0
1418,3,1,1,2021-05-14,8,8.714285714285714,16.0,24,19.857142857142858,35.0,56,54.285714285714285,81.0
1423,3,1,1,2021-05-15,2,7.571428571428571,2.0,13,18.285714285714285,3.0,27,50.714285714285715,50.0
1428,3,1,1,2021-05-16,19,7.571428571428571,5.0,33,19.714285714285715,19.0,60,47.42857142857143,50.0
1433,3,1,1,2021-05-17,16,9.571428571428571,4.0,31,21.714285714285715,17.0,78,48.857142857142854,51.0
1438,3,1,1,2021-05-18,9,11.285714285714286,4.0,13,23.714285714285715,23.0,45,52.714285714285715,48.0
1443,3,1,1,2021-05-19,2,12.0,14.0,21,22.285714285714285,24.0,53,52.285714285714285,56.0
1448,3,1,1,2021-05-20,17,10.285714285714286,16.0,22,21.857142857142858,18.0,30,51.857142857142854,44.0
1453,3,1,1,2021-05-21,17,10.428571428571429,8.0,35,22.428571428571427,24.0,74,49.857142857142854,56.0
1458,3,1,1,2021-05-22,16,11.714285714285714,2.0,20,24.0,13.0,43,52.42857142857143,27.0
1463,3,1,1,2021-05-23,2,13.714285714285714,19.0,4,25.0,33.0,27,54.714285714285715,60.0
1468,3,1,1,2021-05-24,2,11.285714285714286,16.0,2,20.857142857142858,31.0,22,50.0,78.0
1473,3,1,1,2021-05-25,5,9.285714285714286,9.0,10,16.714285714285715,13.0,44,42.0,45.0
1478,3,1,1,2021-05-26,12,8.714285714285714,2.0,26,16.285714285714285,21.0,31,41.857142857142854,53.0
1483,3,1,1,2021-05-27,14,10.142857142857142,17.0,15,17.0,22.0,46,38.714285714285715,30.0
1488,3,1,1,2021-05-28,8,9.714285714285714,17.0,10,16.0,35.0,34,41.0,74.0
1493,3,1,1,2021-05-29,3,8.428571428571429,16.0,19,12.428571428571429,20.0,46,35.285714285714285,43.0
1498,3,1,1,2021-05-30,13,6.571428571428571,2.0,24,12.285714285714286,4.0,56,35.714285714285715,27.0
1503,3,2,1,2021-01-01,6,,,7,15.142857142857142,2.0,40,39.857142857142854,22.0
1508,3,2,1,2021-01-02,17,,,24,15.857142857142858,10.0,50,42.42857142857143,44.0
1513,3,2,1,2021-01-03,2,,,3,17.857142857142858,26.0,33,43.285714285714285,31.0
1518,3,2,1,2021-01-04,9,,,12,14.571428571428571,15.0,50,43.57142857142857,46.0
1523,3,2,1,2021-01-05,6,,,20,14.142857142857142,10.0,51,44.142857142857146,34.0
1528,3,2,1,2021-01-06,8,,,11,15.571428571428571,19.0,29,46.57142857142857,46.0
1533,3,2,1,2021-01-07,16,,,28,14.428571428571429,24.0,61,44.142857142857146,56.0
1538,3,2,1,2021-01-08,10,9.142857142857142,6.0,21,15.0,7.0,63,44.857142857142854,40.0
1543,3,2,1,2021-01-09,6,9.714285714285714,17.0,18,17.0,24.0,44,48.142857142857146,50.0
1548,3,2,1,2021-01-10,13,8.142857142857142,2.0,26,16.142857142857142,3.0,54,47.285714285714285,33.0
1553,3,2,1,2021-01-11,18,9.714285714285714,9.0,37,19.428571428571427,12.0,71,50.285714285714285,50.0
1558,3,2,1,2021-01-12,3,11.0,6.0,20,23.0,20.0,53,53.285714285714285,51.0
1563,3,2,1,2021-01-13,5,10.571428571428571,8.0,10,23.0,11.0,31,53.57142857142857,29.0
1568,3,2,1,2021-01-14,9,10.142857142857142,16.0,19,22.857142857142858,28.0,42,53.857142857142854,61.0
1573,3,2,1,2021-01-15,6,9.142857142857142,10.0,7,21.571428571428573,21.0,45,51.142857142857146,63.0
1578,3,2,1,2021-01-16,12,8.571428571428571,6.0,30,19.571428571428573,18.0,51,48.57142857142857,44.0
1583,3,2,1,2021-01-17,13,9.428571428571429,13.0,31,21.285714285714285,26.0,61,49.57142857142857,54.0
1588,3,2,1,2021-01-18,3,9.428571428571429,18.0,7,22.0,37.0,39,50.57142857142857,71.0
1593,3,2,1,2021-01-19,7,7.285714285714286,3.0,25,17.714285714285715,20.0,66,46.0,53.0
1598,3,2,1,2021-01-20,4,7.857142857142857,5.0,5,18.428571428571427,10.0,19,47.857142857142854,31.0
1603,3,2,1,2021-01-21,0,7.714285714285714,9.0,9,17.714285714285715,19.0,30,46.142857142857146,42.0
1608,3,2,1,2021-01-22,3,6.428571428571429,6.0,4,16.285714285714285,7.0,30,44.42857142857143,45.0
